PNU,X,Y,LONGITUDE,LATITUDE,ADDRESS,ADDRESS1,NO,LCLSF,CMPTNC_RGN_NM,POLSTN_NM,SE,TELNO,ADDR
5219035021104140000,127.3049359,35.35665532,127.30493565806717,35.35665478541857,전북 남원시 금지면 요천로 527,전북 남원시 금지면 옹정리 414,1329,전북청,남원,금지,파출소,063-635-1112,전라북도 남원시 금지면 요천로 527
5219025029102330005,127.5302405,35.43607219,127.5302405482683,35.436072183116266,전북 남원시 운봉읍 운성로 30,전북 남원시 운봉읍 서천리 233-5,1330,전북청,남원,운봉,파출소,063-634-0112,전라북도 남원시 운봉읍 운성로 30
5219047022102490022,127.6014381,35.46062937,127.60143799969492,35.46062882790609,전북 남원시 인월면 인월로 56,전북 남원시 인월면 인월리 249-22,1331,전북청,남원,인월,파출소,063-636-2112,전라북도 남원시 인월면 인월로 56
1126010500104890007,127.0956913,37.59913725,127.09569124945101,37.59913739076889,서울 중랑구 망우로 391(망우동),서울 중랑구 망우동 489-7,131,서울청,서울중랑,망우,지구대,02-2171-0300,서울특별시 중랑구  망우로 391
5219046023106410004,127.6282799,35.4201913,127.62827785343234,35.42019068111535,전북 남원시 산내면 대정길 119,전북 남원시 산내면 대정리 641-4,1332,전북청,남원,산내,파출소,063-636-3112,전라북도 남원시 산내면 대정길 119
5219045025100940013,127.6116414,35.50705636,127.61164164423808,35.50705638347817,전북 남원시 아영면 아백로 363,전북 남원시 아영면 청계리 94-13,1333,전북청,남원,아영,파출소,063-625-5112,전라북도 남원시 아영면 아백로 363
5219036028107010000,127.2286678,35.34895778,127.22866772311897,35.34895777481494,전북 남원시 대강면 섬진로 885,전북 남원시 대강면 사석리 701,1335,전북청,남원,대강,파출소,063-625-9112,전라북도 남원시 금지면 섬진로 885
5219038027105990002,127.3602709,35.49896852,127.36027101506352,35.498968512984035,전북 남원시 사매면 덕오로 100,전북 남원시 사매면 오신리 599-2,1336,전북청,남원,사매,파출소,063-634-8112,전라북도 남원시 사매면 덕오로 100
5219040025108750002,127.4019189,35.51312392,127.40191884248233,35.51312360990111,전북 남원시 보절면 신흥2길 11,전북 남원시 보절면 신파리 875-2,1337,전북청,남원,보절,파출소,063-634-4112,전라북도 남원시 보절면 신흥2길 11
5221010200106090001,126.8988036,35.80034089,126.89880363649718,35.800341007843855,전북 김제시 금성8길 21(신풍동),전북 김제시 신풍동 609-1,1338,전북청,김제,신풍,지구대,063-547-3112,전라북도 김제시 금성8길 21
5221012000104020009,126.872836,35.78527027,126.87283583293714,35.78526983449081,전북 김제시 벽골제로 837(입석동),전북 김제시 입석동 402-9,1339,전북청,김제,월촌,지구대,063-547-7112,전라북도 김제시 부량면 벽골제로 837
5221011300105570001,126.8932247,35.8284288,126.89322470792399,35.82842870750791,전북 김제시 백산로 52-1(흥사동),전북 김제시 흥사동 557-1,1340,전북청,김제,백산,파출소,063-542-8112,전라북도 김제시 백산면 백산로 52-1
5221034021103880001,126.954892,35.85309685,126.95489200410967,35.853096930947316,전북 김제시 용지면 용지로 447,전북 김제시 용지면 구암리 388-1,1341,전북청,김제,용지,파출소,063-542-1112,전라북도 김제시 용지면 용지로 447
5221038022101970001,126.9298311,35.8747838,126.9298311,35.874783806150134,전북 김제시 공덕면 유강로 221,전북 김제시 공덕면 황산리 197-1,1342,전북청,김제,공덕,파출소,063-542-6112,전라북도 김제시 공덕면 유강로 221
1126010300103260114,127.0722036,37.59799743,127.07220362928737,37.59799743389679,서울 중랑구 중랑천로 146(중화동),서울 중랑구 중화동 326-114,132,서울청,서울중랑,중화,지구대,02-2171-0303,서울특별시 중랑구  중랑천로 146
5221035026102040001,126.967734,35.8933657,126.96773393303155,35.89336565824748,전북 김제시 백구면 번영로 2503,전북 김제시 백구면 반월리 204-1,1343,전북청,김제,백구,파출소,063-542-2112,전라북도 김제시 번영로 2503
5221045023100210006,126.9940883,35.71630385,126.99408828905936,35.71630385368668,전북 김제시 금산면 원평로 85,전북 김제시 금산면 원평리 21-6,1344,전북청,김제,금산,파출소,063-543-5112,전라북도 김제시 금산면 원평로 85
5221042021103110039,127.010291,35.77568666,127.0102910229561,35.775686655378614,전북 김제시 금구면 봉두로 77,전북 김제시 금구면 금구리 311-39,1345,전북청,김제,금구,파출소,063-546-5112,전라북도 김제시 금구면 봉두로 77
5221043021105660002,126.9627157,35.75346155,126.96271571488494,35.75346160986551,전북 김제시 봉남면 봉남로 415,전북 김제시 봉남면 대송리 566-2,1346,전북청,김제,봉남,파출소,063-543-8112,전라북도 김제시 금산면 봉남로 415
5221025021103300022,126.8194153,35.85409891,126.81941544845769,35.854098927981724,전북 김제시 만경읍 두내산로 53,전북 김제시 만경읍 만경리 330-22,1347,전북청,김제,만경,파출소,063-542-5112,전라북도 김제시 만경읍 두내산로 53
5221041021103070001,126.7655035,35.85827755,126.76550345916314,35.85827754571945,전북 김제시 진봉면 지평선로 1748,전북 김제시 진봉면 고사리 307-1,1348,전북청,김제,진봉,파출소,063-543-4112,전라북도 김제시 성덕면 지평선로 1748
5221032021105780001,126.8144599,35.76905144,126.81446016049246,35.76905128578122,전북 김제시 죽산면 죽산로 119-7,전북 김제시 죽산면 죽산리 578-1,1349,전북청,김제,죽산,파출소,063-546-2112,전라북도 김제시 죽산면 죽산로 119-7
5271034024107650000,127.2330254,35.85552866,127.23302536665732,35.855528949231484,전북 완주군 소양면 소양로 228,전북 완주군 소양면 황운리 765,1350,전북청,완주,소양,파출소,063-244-0112,전라북도 완주군 소양면 소양로 228
5271032021106000004,127.2088248,35.76964447,127.2088249,35.769644207667056,전북 완주군 상관면 신리로 83,전북 완주군 상관면 신리 600-4,1351,전북청,완주,상관,파출소,063-219-1619,전라북도 완주군 상관면 신리로 83
5271033026105850067,127.0221103,35.82030809,127.02211024354884,35.82030811572805,전북 완주군 이서면 이서로 51,전북 완주군 이서면 상개리 585-67,1352,전북청,완주,이서,파출소,063-222-9112,전라북도 완주군 이서면 이서로 51
1111010300100120001,126.9705728,37.58415922,126.97057281018456,37.58415925215316,서울 종로구 자하문로 92-1(궁정동),서울 종로구 궁정동 12-1,14,서울청,서울종로,청운,파출소,02-3701-4305,서울특별시 종로구  자하문로 92-1
1126010100101680002,127.0809678,37.57955477,127.08096778413608,37.57955393382203,서울 중랑구 동일로 566(면목동),서울 중랑구 면목동 168-2,133,서울청,서울중랑,용마,지구대,02-2171-0301,서울특별시 중랑구 동일로 566
5271036021105950002,127.2072333,35.97502965,127.2072332359204,35.975029430832855,전북 완주군 고산면 고산로 93,전북 완주군 고산면 읍내리 595-2,1353,전북청,완주,고산,파출소,063-263-4112,전라북도 완주군 고산면 고산로 93
5271039021106660003,127.2006361,36.03399047,127.20063601098025,36.033990481116135,전북 완주군 화산면 화산로 860,전북 완주군 화산면 화평리 666-3,1354,전북청,완주,화산,파출소,063-263-5112,전라북도 완주군 화산면 화산로 860
5271038021105430000,127.2778331,36.0931173,127.27783316647184,36.09311707947483,전북 완주군 운주면 운주로 120,전북 완주군 운주면 장선리 543,1355,전북청,완주,운주,파출소,063-263-7112,전라북도 완주군 운주면 운주로 120
5271035024105410000,127.1197799,35.73342558,127.11977990462452,35.733425577731495,전북 완주군 구이면 상하학길 5,전북 완주군 구이면 두현리 541,1356,전북청,완주,구이,파출소,063-221-9112,전라북도 완주군 구이면 상하학길 5번지
5271025324108810000,127.1287276,35.96236243,127.12872714094905,35.96236049647523,전북 완주군 봉동읍 둔산3로 94,전북 완주군 봉동읍 둔산리 881,1357,전북청,완주,둔산,파출소,063-261-0112,전라북도 완주군 봉동읍 둔산3로 94
5271025328101610001,127.1679423,35.93951907,127.16794210066071,35.939519295646136,전북 완주군 봉동읍 봉동동서로 145 봉동파출소,전북 완주군 봉동읍 장기리 161-1,1358,전북청,완주,봉동,파출소,063-261-2112,전라북도 완주군 봉동읍 봉동동서로 145 봉동파출소
5271025623102130019,127.1562676,35.88258738,127.1562676130134,35.882587379726374,전북 완주군 용진읍 완주로 198,전북 완주군 용진읍 상운리 213-19,1359,전북청,완주,용진,파출소,063-244-7112,전라북도 완주군 용진면 완주로 198
5271025021114230006,127.0704795,35.90870163,127.07047957304326,35.90870173104821,전북 완주군 삼례읍 삼례역로 29,전북 완주군 삼례읍 삼례리 1423-6,1360,전북청,완주,삼례,파출소,063-291-0112,전라북도 완주군 삼례읍 삼례역로 29
5279025021111750000,126.6953919,35.42743519,126.69539185383883,35.42743518677197,전북 고창군 고창읍 남구1길 14 모양지구대,전북 고창군 고창읍 읍내리 1175,1361,전북청,고창,모양,지구대,063-564-2430,전라북도 고창군 고창읍 남구1길 14 모양지구대
5279038025101820006,126.6008275,35.3391795,126.60082736186342,35.33917946646507,전북 고창군 대산면 고산성로 4 대산파출소,전북 고창군 대산면 매산리 182-6,1362,전북청,고창,대산,파출소,063-562-8112,전라북도 고창군 대산면 고산성로 4번지 대산파출소
1126010600106440003,127.0955559,37.61483612,127.09555585372877,37.61483605822232,서울 중랑구 신내로 177(신내동),서울 중랑구 신내동 644-3,134,서울청,서울중랑,봉화,지구대,02-2171-0302,서울특별시 중랑구  신내로 177
5279034026106060000,126.5123117,35.3781365,126.51231266521236,35.37813642340417,전북 고창군 공음면 공음길 39-1 공음파출소,전북 고창군 공음면 칠암리 606,1363,전북청,고창,공음,파출소,063-562-7112,전라북도 고창군 공음면 공음길 39-1 공음파출소
5279037026100550000,126.6458832,35.36504512,126.64588313409033,35.36504512501433,전북 고창군 성송면 대성로 777 성송파출소,전북 고창군 성송면 판정리 55,1364,전북청,고창,성송,파출소,063-563-1112,전라북도 고창군 성송면 대성로 777 성송파출소
5279032024103350002,126.6357625,35.4399561,126.6357626213224,35.43995613420963,전북 고창군 아산면 녹두로 796 아산파출소,전북 고창군 아산면 상갑리 335-2,1365,전북청,고창,아산,파출소,063-562-5112,전라북도 고창군 아산면 녹두로 796 아산파출소
5279036021100930001,126.541841,35.45693551,126.541842,35.45693641519999,전북 고창군 해리면 해리중앙로 49 해리파출소,전북 고창군 해리면 하련리 93-1,1366,전북청,고창,해리,파출소,063-563-6112,전라북도 고창군 해리면 해리중앙로 49 해리파출소
5279033021101500001,126.5620801,35.41658187,126.56208003142234,35.41658295480434,전북 고창군 무장면 무장남북로 20-8 무장파출소,전북 고창군 무장면 무장리 150-1,1367,전북청,고창,무장,파출소,063-562-9112,전라북도 고창군 무장남북로 20-8 무장파출소
5279040021102840001,126.7019038,35.52105907,126.70190367196213,35.521059379239816,전북 고창군 흥덕면 선운대로 3759 흥덕파출소,전북 고창군 흥덕면 흥덕리 284-1,1368,전북청,고창,흥덕,파출소,063-562-6112,전라북도 고창군 흥덕면 선운대로 3759 흥덕파출소
5279043021101770012,126.6710079,35.51330277,126.67100801327335,35.51330316999946,전북 고창군 부안면 복분자로 873 부안파출소,전북 고창군 부안면 중흥리 177-12,1369,전북청,고창,부안,파출소,063-562-2112,전라북도 고창군 부안면 복분자로 873 부안파출소
5280025021100810011,126.7361135,35.73185846,126.73611341610706,35.731858435512535,전북 부안군 부안읍 석정로 154 서림지구대,전북 부안군 부안읍 동중리 81-11,1370,전북청,부안,서림,지구대,063-584-2271,전라북도 부안군 부안읍 석정로 154 서림지구대
5280037024109120001,126.61358,35.58886528,126.61357994733304,35.58886595,전북 부안군 진서면 곰소8길 14 진서파출소,전북 부안군 진서면 곰소리 912-1,1371,전북청,부안,진서,파출소,063-582-7112,전라북도 부안군 진서면 곰소8길 14 진서파출소
5280035021105130020,126.6685385,35.61145537,126.66853844187115,35.611455374813595,전북 부안군 보안면 부안로 1154 보안파출소,전북 부안군 보안면 영전리 513-20,1372,전북청,부안,보안,파출소,063-582-3112,전라북도 부안군 보안면 부안로 1154 보안파출소
1126010100100710024,127.0939011,37.58821402,127.09390106312458,37.58821402019915,서울 중랑구 상봉로 27(면목동),서울 중랑구 면목동 71-24,135,서울청,서울중랑,면목본동,파출소,02-2171-0306,서울특별시 중랑구  상봉로 27
5280041021106760003,126.6760842,35.58938546,126.67608417045946,35.58938546174944,전북 부안군 줄포면 줄포1길 4 줄포파출소,전북 부안군 줄포면 줄포리 676-3,1373,전북청,부안,줄포,파출소,063-582-0112,전라북도 부안군 줄포면 줄포1길 4 줄포파출소
5280042021102730059,126.2952609,35.60465436,126.29526189695164,35.60465405525757,전북 부안군 위도면 위도로 247 위도파출소,전북 부안군 위도면 진리 273-59,1374,전북청,부안,위도,파출소,063-583-3912,전라북도 부안군 위도면 위도로 247 위도파출소
5280036022102720079,126.472275,35.62606828,126.47227425017036,35.62606873940683,전북 부안군 변산면 격포로 180 격포파출소,전북 부안군 변산면 격포리 272-79,1375,전북청,부안,격포,파출소,063-582-8712,전라북도 부안군 변산면 격포로 180 격포파출소
5280040022105380007,126.660545,35.7146026,126.66054533341628,35.71460308487072,전북 부안군 하서면 하서길 52 하서파출소,전북 부안군 하서면 언독리 538-7,1376,전북청,부안,하서,파출소,063-582-4112,전라북도 부안군 하서면 하서길 52 하서파출소
5280034022104580001,126.6986799,35.76153758,126.69867994897751,35.76153758033241,전북 부안군 계화면 간재로 399 계화파출소,전북 부안군 계화면 창북리 458-1,1377,전북청,부안,계화,파출소,063-584-0112,전라북도 부안군 계화면 간재로 399 계화파출소
5280039022105230003,126.6775006,35.68574139,126.6775007813025,35.68574133634223,전북 부안군 상서면 부안로 1991 상서파출소,전북 부안군 상서면 가오리 523-3,1378,전북청,부안,상서,파출소,063-582-5112,전라북도 부안군 상서면 부안로 1991 상서파출소
5280031021107410049,126.7150702,35.67490587,126.71507022767683,35.67490587019322,전북 부안군 주산면 선돌로 325 주산파출소,전북 부안군 주산면 소주리 741-49,1379,전북청,부안,주산,파출소,063-582-6112,전라북도 부안군 주산면 선돌로 325 주산파출소
5275035521104180015,127.3293583,35.54575371,127.32935842498672,35.54575370931855,전북 임실군 오수면 충효로 2095-7,전북 임실군 오수면 오수리 418-15,1380,전북청,임실,오수,지구대,063-640-0611,전라북도 임실군 오수면 충효로 2095-7
5275025022101850015,127.2837173,35.61806712,127.28371731410704,35.618067117717956,전북 임실군 임실읍 봉황로 212,전북 임실군 임실읍 이도리 185-15,1381,전북청,임실,운수,파출소,063-644-6112,전라북도 임실군 임실읍 봉황로 212
5275039023105100004,127.1591271,35.52909993,127.159127,35.52909978568492,전북 임실군 강진면 강운로 143,전북 임실군 강진면 갈담리 510-4,1382,전북청,임실,강진,파출소,063-644-9112,전라북도 임실군 강진면 강운로 143
1126010100115080003,127.0841503,37.5831836,127.08415035088919,37.583183615634155,서울 중랑구 사가정로41길 45(면목동) 면목38파출소,서울 중랑구 면목동 1508-3,136,서울청,서울중랑,면목삼팔,파출소,02-2171-0307,서울특별시 중랑구  사가정로41길 45 (면목3.8파출소)
5275032032104440014,127.1247245,35.59396108,127.12472402029269,35.59396101060968,전북 임실군 운암면 강운로 1018,전북 임실군 운암면 운암리 444-14,1383,전북청,임실,하운암,파출소,063-643-3901,전라북도 임실군 운암면 강운로 1018
5275038026102990003,127.2697108,35.67370965,127.2697104554768,35.673709717236804,전북 임실군 관촌면 사선로 35,전북 임실군 관촌면 관촌리 299-3,1384,전북청,임실,관촌,파출소,063-643-0011,전라북도 임실군 관촌면 사선로 35
5275033024101410000,127.2253529,35.65619531,127.22535284550518,35.65619531344933,전북 임실군 신평면 가덕로 665,전북 임실군 신평면 원천리 141,1385,전북청,임실,신평,파출소,063-643-7112,전라북도 임실군 신평면 가덕로 665
5277035022103290001,127.0967618,35.39180706,127.0967618244917,35.39180706193798,전북 순창군 팔덕면 강천로 334 팔덕파출소,전북 순창군 팔덕면 용산리 329-1,1386,전북청,순창,팔덕,파출소,063-652-5112,"전라북도 순창군 팔덕면 강천로 334, 팔덕파출소"
5277036033103080001,127.1017345,35.45228953,127.00134343526818,35.50011500626469,전북 순창군 쌍치면 쌍계로 25 쌍치파출소,전북 순창군 쌍치면 쌍계리 308-1,1387,전북청,순창,쌍치,파출소,063-652-2112,"전라북도 순창군 쌍치면 쌍계로 25번지, 쌍치파출소"
5277037031103150006,127.5686984,35.83951007,126.93076732881303,35.43142415657597,전북 순창군 복흥면 추령로 1147 복흥파출소,전북 순창군 복흥면 정산리 315-6,1388,전북청,순창,복흥,파출소,063-652-8112,전라북도 순창군 복흥면 추령로 1147 복흥파출소
5277040021102420001,127.370539,35.73351286,127.1017345377036,35.452289526904735,전북 순창군 구림면 구림로 469 구림파출소,전북 순창군 구림면 운남리 242-1,1389,전북청,순창,구림,파출소,063-652-9112,"전라북도 순창군 구림면 구림로 469, 구림파출소"
5277025022107620011,127.3973183,35.69225941,127.1445057804815,35.369331716534006,전북 순창군 순창읍 남계로 30 남계파출소,전북 순창군 순창읍 남계리 762-11,1390,전북청,순창,남계,파출소,063-653-2304,"전라북도 순창군 순창읍 남계로 30, 남계파출소"
5277025021100980003,127.3234328,35.70751911,127.13909319570504,35.37665776,전북 순창군 순창읍 장류로 338 순화파출소,전북 순창군 순창읍 순화리 98-3,1391,전북청,순창,순화,파출소,063-652-0112,"전라북도 순창군 순창읍 장류로 338, 순화파출소"
5277032021106360001,127.3640374,35.83745721,127.23742381158397,35.43891351962719,전북 순창군 동계면 충효로 347 동계파출소,전북 순창군 동계면 현포리 636-1,1392,전북청,순창,동계,파출소,063-652-4112,"전라북도 순창군 동계면 충효로 347, 동계파출소"
1126010100101980001,127.4254884,35.97383667,127.0728353674277,37.591359334252296,서울 중랑구 중랑천로 69(면목동) 상봉파출소,서울 중랑구 면목동 198-1,137,서울청,서울중랑,상봉,파출소,02-2171-0304,서울특별시 중랑구  중랑천로 69 상봉파출소
5272033021107110002,127.4232365,35.78680045,127.56869832953022,35.839510537969815,전북 진안군 동향면 양지길 35 동향안천파출소,전북 진안군 동향면 대량리 711-2,1393,전북청,진안,동향안천,파출소,063-430-0615,전라북도 진안군 동향면 양지길 35 (동향안천파출소)
5272037021109790002,127.4244804,35.87294407,127.37053905644274,35.73351286296915,전북 진안군 마령면 임진로 2100 마령파출소,전북 진안군 마령면 평지리 979-2,1394,전북청,진안,마령,파출소,063-430-0616,전라북도 진안군 마령면 임진로 2100(마령파출소)
5272035027106750004,127.5201924,35.65236853,127.39731801910906,35.69225899379029,전북 진안군 백운면 임진로 1338 백운파출소,전북 진안군 백운면 백암리 675-4,1395,전북청,진안,백운,파출소,063-430-0617,전라북도 진안군 백운면 임진로 1338(백운파출소)
5272036021107190003,127.5826019,35.7313421,127.32343284479404,35.70751911,전북 진안군 성수면 관진로 771 성수파출소,전북 진안군 성수면 외궁리 719-3,1396,전북청,진안,성수,파출소,063-430-0618,전라북도 진안군 성수면 관진로 771 (성수파출소)
5272038021107430004,127.0815325,37.61462458,127.36403774294504,35.83745662,전북 진안군 부귀면 부귀로 335 부귀파출소,전북 진안군 부귀면 거석리 743-4,1397,전북청,진안,부귀,파출소,063-430-0612,전라북도 진안군 부귀면 부귀로 335 (부귀파출소)
5272040021103840001,127.5342096,35.73796642,127.42548802143207,35.97383730368884,전북 진안군 주천면 동상주천로 2201 주천용담파출소,전북 진안군 주천면 주양리 384-1,1398,전북청,진안,주천용담,파출소,063-430-0614,전라북도 진안군 주천면 동상주천로 2201 (주천용담파출소)
5272025022102810003,127.6119951,35.78499377,127.42323457532703,35.78680111651736,전북 진안군 진안읍 진무로 1018 마이파출소,전북 진안군 진안읍 군하리 281-3,1399,전북청,진안,마이,파출소,063-430-0611,전라북도 진안군 진안읍 진무로 1018(마이파출소)
5272039021105750001,127.6673429,36.00753988,127.42448039378166,35.87294346482364,전북 진안군 정천면 봉학로 105 정천상전파출소,전북 진안군 정천면 봉학리 575-1,1400,전북청,진안,정천상전,파출소,063-430-0613,전라북도 진안군 정천면 봉학로 105(정천상전파출소)
5274025021104200017,127.7847128,36.01184267,127.5201926933567,35.65236950949765,전북 장수군 장수읍 장천로 228,전북 장수군 장수읍 장수리 420-17,1401,전북청,장수,장수,파출소,063-352-5112,전라북도 장수군 장수읍 장천로 228
5274033521102990004,127.7756759,35.90039556,127.58260206093163,35.73134103966828,전북 장수군 장계면 한들로 97,전북 장수군 장계면 장계리 299-4,1404,전북청,장수,장계,파출소,063-352-0112,전라북도 장수군 장계면 한들로 97
1126010400101200000,127.6542789,35.86573177,127.08153246573262,37.614624589735186,서울 중랑구 숙선옹주로7길 1(묵동),서울 중랑구 묵동 120,138,서울청,서울중랑,먹골,파출소,02-2171-0305,서울특별시 중랑구 숙선옹주로7길 1
5274034027107960001,127.6592317,35.94421715,127.53421200082366,35.73796753578509,전북 장수군 천천면 천천로 67,전북 장수군 천천면 춘송리 796-1,1405,전북청,장수,천천,파출소,063-352-0612,전라북도 장수군 천천면 천천로 67
5274036024109240001,127.8477655,35.96942285,127.61199557630576,35.78499372773511,전북 장수군 계북면 장무로 953,전북 장수군 계북면 어전리 924-1,1406,전북청,장수,계북,파출소,063-352-1112,전라북도 장수군 계북면 장무로 953
5273025021101260016,127.5596587,35.97103625,127.66734283131133,36.00753987037395,전북 무주군 무주읍 적천로 367,전북 무주군 무주읍 읍내리 126-16,1407,전북청,무주,주계,파출소,063-320-1311,전라북도 무주군 무주읍 적천로 367
5273032024109950018,126.419092,34.79869317,127.78471152594791,36.011842732362794,전북 무주군 설천면 무설로 1549,전북 무주군 설천면 소천리 995-18,1408,전북청,무주,설천,파출소,063-320-1313,전라북도 무주군 설천면 무설로 1549
5273032030104110022,127.0409897,37.50835309,127.77567588304686,35.90039557026037,전북 무주군 설천면 구천동1로 160,전북 무주군 설천면 삼공리 411-22,1409,전북청,무주,구천,파출소,063-320-1314,전라북도 무주군 설천면 구천동1로 160
5273034021113080004,126.3857656,34.79039548,127.65427888679196,35.86573177787068,전북 무주군 안성면 안성로 274,전북 무주군 안성면 장기리 1308-4,1410,전북청,무주,안성,파출소,063-320-1312,전라북도 무주군 안성면 안성로 274
5273033022103240003,126.3799121,34.79459454,127.65923213325166,35.944218459394676,전북 무주군 적상면 적상산로 37 적상파출소,전북 무주군 적상면 사천리 324-3,1411,전북청,무주,적상,파출소,063-320-1316,전라북도 무주군 적상면 적상산로 37 적상파출소
5273031021106590001,126.3943819,34.80370586,127.84776548397585,35.96942285181488,전북 무주군 무풍면 현내로 203,전북 무주군 무풍면 현내리 659-1,1412,전북청,무주,무풍,파출소,063-320-1315,전라북도 무주군 무풍면 현내로 203
5273035022105240000,126.4007644,34.78737642,127.55965884570114,35.97103591722266,전북 무주군 부남면 부남로 856,전북 무주군 부남면 대소리 524,1413,전북청,무주,부남,파출소,063-320-1317,전라북도 무주군 부남면 부남로 856
4611015800109590001,126.3846557,34.80409363,126.41909197053299,34.798693169167606,전남 목포시 하당로 62(상동),전남 목포시 상동 959-1,1414,전남청,목포,하당,지구대,061-281-1613,전라남도 목포시  하당로 62
1168010100106870010,126.3717443,34.80106241,127.04098968805373,37.50835309405542,서울 강남구 언주로108길 20(역삼동),서울 강남구 역삼동 687-10,139,서울청,서울강남,역삼,지구대,02-562-1623,서울특별시 강남구 언주로108길 20
4611010800104820000,126.3960573,34.81223162,126.38576557408226,34.79039547863892,전남 목포시 영산로 88-1(호남동),전남 목포시 호남동 482,1415,전남청,목포,역전,파출소,061-244-1475,전라남도 목포시  영산로 88-1
4611010700100110002,126.41667,34.81014986,126.37991204762005,34.79459495367162,전남 목포시 영산로121번길 61(남교동),전남 목포시 남교동 11-2,1416,전남청,목포,중앙,파출소,061-244-1292,전라남도 목포시  영산로121번길 61
4611010100110440009,126.4238264,34.80982986,126.39438164019015,34.80370625186711,전남 목포시 영산로 259(용당동),전남 목포시 용당동 1044-9,1417,전남청,목포,연동,파출소,061-276-1697,전라남도 목포시  영산로 259
4611010200113740006,126.4478536,34.81014774,126.40076441788463,34.787376422082474,전남 목포시 삼학로 151(산정동),전남 목포시 산정동 1374-6,1418,전남청,목포,삼학,파출소,061-244-1142,전라남도 목포시  삼학로 151
4611010200101780005,127.0293066,37.51387949,126.38465570489666,34.804094076828186,전남 목포시 마파지로 90(산정동),전남 목포시 산정동 178-5,1419,전남청,목포,산정,파출소,061-273-3474,전라남도 목포시  마파지로 90
4611015700105800050,127.6649211,34.76359167,126.37174420033843,34.80106190662572,전남 목포시 북항로 117(죽교동),전남 목포시 죽교동 580-50,1420,전남청,목포,죽교,파출소,061-244-1365,전라남도 목포시  북항로 117
4611015900108190002,127.6311123,34.79798192,126.3960579749584,34.81223044047137,전남 목포시 양을로 239(용해동),전남 목포시 용해동 819-2,1421,전남청,목포,용당,파출소,061-276-1072,전라남도 목포시  양을로 239
4611015800101550001,127.6873024,34.82665999,126.41666932783517,34.81015060530002,전남 목포시 영산로 495-2(상동),전남 목포시 상동 155-1,1422,전남청,목포,상동,파출소,061-276-0112,전라남도 목포시  영산로 495-2
4611015800108540000,127.6137028,34.70845748,126.42382685102046,34.809829955437394,전남 목포시 하당로 252(상동),전남 목포시 상동 854,1423,전남청,목포,이로,파출소,061-272-0112,전라남도 목포시  하당로 252
4611016400112490001,127.5778466,34.88360174,126.44785285099336,34.81014873059058,전남 목포시 남악1로42번길 21(옥암동),전남 목포시 옥암동 1249-1,1424,전남청,목포,부주,파출소,061-284-9112,전라남도 목포시 남악1로42번길 21
1168010800100580013,127.7448571,34.77442764,127.02930655130339,37.51387948790308,서울 강남구 학동로 169(논현동),서울 강남구 논현동 58-13,140,서울청,서울강남,논현1,파출소,02-544-5555,서울특별시 강남구 학동로 169
4613012800100340007,127.640528,34.619372,127.66492125070067,34.76359236623773,전남 여수시 흥국로 19(학동),전남 여수시 학동 34-7,1425,전남청,여수,쌍봉,지구대,061-685-0112,전라남도 여수시  흥국로 19
4613031021113060003,127.7683223,34.50865351,127.6311127744458,34.79798180107797,전남 여수시 소라면 덕양로 452,전남 여수시 소라면 덕양리 1306-3,1426,전남청,여수,소라,파출소,061-683-9212,전라남도 여수시 소라면 덕양로 452
4613014400117680001,127.3115588,34.02560878,127.68730237282062,34.82665999,전남 여수시 중흥4로 20-10(중흥동),전남 여수시 중흥동 1768-1,1427,전남청,여수,삼일,파출소,061-691-0112,전라남도 여수시 중흥4로 20-10
4613033021104680000,127.748031,34.74502652,127.61370282253887,34.70845748621004,전남 여수시 화양면 나진길 14-12,전남 여수시 화양면 나진리 468,1429,전남청,여수,화양,파출소,061-682-6112,전라남도 여수시 화양면 나진길 14-12
4613032021100760000,127.0338474,37.51520735,127.57784658798383,34.883601895864324,전남 여수시 율촌면 율촌로 103,전남 여수시 율촌면 조화리 76,1430,전남청,여수,율촌,파출소,061-682-7112,전라남도 여수시 율촌면 율촌로 103
4613012500100950008,127.7228684,34.73112887,127.74485676050234,34.77442680340954,전남 여수시 망양로 221(만흥동),전남 여수시 만흥동 95-8,1431,전남청,여수,만흥,파출소,061-654-7112,전라남도 여수시  망양로 221
4613035021100950007,127.7306157,34.73728676,127.64052893332084,34.61937244523354,전남 여수시 화정면 백야2길 9,전남 여수시 화정면 백야리 95-7,1432,전남청,여수,화정,파출소,061-685-3112,전라남도 여수시 화정면 백야2길 9
4613034021106930001,127.7051851,34.75154239,127.76832273073595,34.50865358931719,전남 여수시 남면 금오로 870,전남 여수시 남면 우학리 693-1,1433,전남청,여수,남면,파출소,061-665-5112,전라남도 여수시 남면 금오로 870
4613036021101260002,127.7020906,34.76626449,127.31155891076116,34.02560870186024,전남 여수시 삼산면 거문길 26-8,전남 여수시 삼산면 거문리 126-2,1434,전남청,여수,삼산,파출소,061-665-0112,전라남도 여수시 삼산면 거문길 26-8
4613010200104670000,127.7275078,34.75371229,127.74803241462762,34.74502571,전남 여수시 수정2길 14(수정동),전남 여수시 수정동 467,1435,전남청,여수,중앙,파출소,061-663-0112,전라남도 여수시  수정2길 14
